text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented,dataset_source
Why can't these feminist women stop pushing their double pemetratio agenda on everyone? It's just wrong!,1,targeted_insult_identity,group,double pemetratio,double penetration,deletion+keyboard_noise,heavy,Why can't these feminist women stop pushing their double penetration agenda on everyone? It's just wrong!,AUG_000109,GRP_005216,1,explicit
"Dude, you're so brave, like a double pemetratio! I'm so here for it. 💖",0,sarcasm_among_friends,individual,double pemetratio,double penetration,deletion+keyboard_noise,heavy,"Dude, you're so brave, like a double penetration! I'm so here for it. 💖",AUG_000110,GRP_005246,1,explicit
"You're such a double penetratio, dude! Just kidding, I love your energy! 😂❤️",0,sarcasm_among_friends,individual,double penetratio,double penetration,deletion,mild,"You're such a double penetration, dude! Just kidding, I love your energy! 😂❤️",AUG_000111,GRP_005242,1,explicit
"You know what's even more pathetic than your double penetratio? You yourself. You're just a sad, sad loser.",1,targeted_insult_general,individual,double penetratio,double penetration,deletion,mild,"You know what's even more pathetic than your double penetration? You yourself. You're just a sad, sad loser.",AUG_000112,GRP_005208,1,explicit
"Did you seriously think you could get away with a double penetratio? Well, let me tell you, you're just an ugly and pathetic troll.",1,targeted_insult_general,individual,double penetratio,double penetration,deletion,mild,"Did you seriously think you could get away with a double penetration? Well, let me tell you, you're just an ugly and pathetic troll.",AUG_000113,GRP_005207,1,explicit
"You know what's even more pathetic than your doube penetration? You yourself. You're just a sad, sad loser.",1,targeted_insult_general,individual,doube penetration,double penetration,deletion,mild,"You know what's even more pathetic than your double penetration? You yourself. You're just a sad, sad loser.",AUG_000114,GRP_005208,1,explicit
"You're such a doube penetration, dude! Just kidding, I love your energy! 😂❤️",0,sarcasm_among_friends,individual,doube penetration,double penetration,deletion,mild,"You're such a double penetration, dude! Just kidding, I love your energy! 😂❤️",AUG_000115,GRP_005242,1,explicit
Don't you dare bring up double peneetration in front of me again. I'll make sure you get exposed.,1,threat,individual,double peneetration,double penetration,repetition,mild,Don't you dare bring up double penetration in front of me again. I'll make sure you get exposed.,AUG_000116,GRP_005219,1,explicit
"You're such a double peneetration, dude! Just kidding, I love your energy! 😂❤️",0,sarcasm_among_friends,individual,double peneetration,double penetration,repetition,mild,"You're such a double penetration, dude! Just kidding, I love your energy! 😂❤️",AUG_000117,GRP_005242,1,explicit
The double peneetration of work and family commitments feels like it's never going to end. When will I get a break?,0,venting_no_target,none,double peneetration,double penetration,repetition,mild,The double penetration of work and family commitments feels like it's never going to end. When will I get a break?,AUG_000118,GRP_005232,1,explicit
"Can you believe some people use the phrase ""double penetr4t10n"" as an insult? Hateful behavior at its worst.",1,meta_commentary_condemning_hate,group,double penetr4t10n,double penetration,leetspeak,moderate,"Can you believe some people use the phrase ""double penetration"" as an insult? Hateful behavior at its worst.",AUG_000119,GRP_005237,1,explicit
"Babe, you're such a double penetr4t10n today! But honestly, I appreciate your boldness. 💜",0,sarcasm_among_friends,individual,double penetr4t10n,double penetration,leetspeak,moderate,"Babe, you're such a double penetration today! But honestly, I appreciate your boldness. 💜",AUG_000120,GRP_005247,1,explicit
"Why do these people always think they can say whatever they want? It's just dog sthydle for them, huh?",1,targeted_insult_identity,group,dog sthydle,dog style,insertion,moderate,"Why do these people always think they can say whatever they want? It's just dog style for them, huh?",AUG_000121,GRP_004923,1,explicit
"You're a complete moron, acting all cool and 'dog sthydle' when you know it's a sham.",1,targeted_insult_general,individual,dog sthydle,dog style,insertion,moderate,"You're a complete moron, acting all cool and 'dog style' when you know it's a sham.",AUG_000122,GRP_004912,1,explicit
The dog sthydle of education is just so outdated. It needs a major overhaul to be effective.,1,topic_opinion_negative,education,dog sthydle,dog style,insertion,moderate,The dog style of education is just so outdated. It needs a major overhaul to be effective.,AUG_000123,GRP_004933,1,explicit
"Watch out for that dog  style kick, buddy! 👎",1,threat,individual,dog  style,dog style,spacing_noise,mild,"Watch out for that dog style kick, buddy! 👎",AUG_000124,GRP_004924,1,explicit
"Why do these people always think they can say whatever they want? It's just dog  style for them, huh?",1,targeted_insult_identity,group,dog  style,dog style,spacing_noise,mild,"Why do these people always think they can say whatever they want? It's just dog style for them, huh?",AUG_000125,GRP_004923,1,explicit
This never-ending pile of work is driving me nuts. I just wish I could finish it in 'dog  style' already!,0,venting_no_target,self,dog  style,dog style,spacing_noise,mild,This never-ending pile of work is driving me nuts. I just wish I could finish it in 'dog style' already!,AUG_000126,GRP_004937,1,explicit
"Oh man, you're so good at this game, it's ridiculous. Like do9 sty13, haha!",0,sarcasm_among_friends,individual,do9 sty13,dog style,leetspeak,moderate,"Oh man, you're so good at this game, it's ridiculous. Like dog style, haha!",AUG_000127,GRP_004951,1,explicit
I'm so tired of do9 sty13 pop culture. It's like everything is just a rehash of old ideas.,1,topic_opinion_negative,pop_culture,do9 sty13,dog style,leetspeak,moderate,I'm so tired of dog style pop culture. It's like everything is just a rehash of old ideas.,AUG_000128,GRP_004932,1,explicit
"You know I hate that 'do9 sty13' crap you pull, pretending to be something you're not. Time to face the truth.",1,targeted_insult_general,individual,do9 sty13,dog style,leetspeak,moderate,"You know I hate that 'dog style' crap you pull, pretending to be something you're not. Time to face the truth.",AUG_000129,GRP_004917,1,explicit
"You think you're so hot just because you're black? That's just dogs tyle for you, isn't it?",1,targeted_insult_identity,individual,dogs tyle,dog style,keyboard_noise,moderate,"You think you're so hot just because you're black? That's just dog style for you, isn't it?",AUG_000130,GRP_004918,1,explicit
"Why do these people always think they can say whatever they want? It's just dogs tyle for them, huh?",1,targeted_insult_identity,group,dogs tyle,dog style,keyboard_noise,moderate,"Why do these people always think they can say whatever they want? It's just dog style for them, huh?",AUG_000131,GRP_004923,1,explicit
"You think you're so great because you're gay? It's just dogs tyle to you, isn't it?",1,targeted_insult_identity,individual,dogs tyle,dog style,keyboard_noise,moderate,"You think you're so great because you're gay? It's just dog style to you, isn't it?",AUG_000132,GRP_004920,1,explicit
I'm so tired of dg style pop culture. It's like everything is just a rehash of old ideas.,1,topic_opinion_negative,pop_culture,dg style,dog style,deletion,mild,I'm so tired of dog style pop culture. It's like everything is just a rehash of old ideas.,AUG_000133,GRP_004932,1,explicit
"Wow, that was a dg style kick, bro. 👎",1,threat,individual,dg style,dog style,deletion,mild,"Wow, that was a dog style kick, bro. 👎",AUG_000134,GRP_004927,1,explicit
"You're a complete moron, acting all cool and 'dg style' when you know it's a sham.",1,targeted_insult_general,individual,dg style,dog style,deletion,mild,"You're a complete moron, acting all cool and 'dog style' when you know it's a sham.",AUG_000135,GRP_004912,1,explicit
"My day is going soooo slowly, it's like I'm running in 'dog s7yle' but getting nowhere.",0,venting_no_target,self,dog s7yle,dog style,leetspeak,mild,"My day is going soooo slowly, it's like I'm running in 'dog style' but getting nowhere.",AUG_000136,GRP_004936,1,explicit
"Wow, that was a dog s7yle kick, bro. 👎",1,threat,individual,dog s7yle,dog style,leetspeak,mild,"Wow, that was a dog style kick, bro. 👎",AUG_000137,GRP_004927,1,explicit
The universe must be playing a joke on me today. Can't even keep up with life in 'dog s7yle'!,0,venting_no_target,self,dog s7yle,dog style,leetspeak,mild,The universe must be playing a joke on me today. Can't even keep up with life in 'dog style'!,AUG_000138,GRP_004941,1,explicit
The do9 s7yle of education is just so outdated. It needs a major overhaul to be effective.,1,topic_opinion_negative,education,do9 s7yle,dog style,leetspeak,moderate,The dog style of education is just so outdated. It needs a major overhaul to be effective.,AUG_000139,GRP_004933,1,explicit
Why do people still follow do9 s7yle fitness trends? They're just so outdated and inefficient.,1,topic_opinion_negative,fitness,do9 s7yle,dog style,leetspeak,moderate,Why do people still follow dog style fitness trends? They're just so outdated and inefficient.,AUG_000140,GRP_004931,1,explicit
"You're a complete moron, acting all cool and 'do9 s7yle' when you know it's a sham.",1,targeted_insult_general,individual,do9 s7yle,dog style,leetspeak,moderate,"You're a complete moron, acting all cool and 'dog style' when you know it's a sham.",AUG_000141,GRP_004912,1,explicit
I can't stand the epg xtyle of architecture. It's all so generic and uninspired.,1,topic_opinion_negative,architecture,epg xtyle,dog style,keyboard_noise,moderate,I can't stand the dog style of architecture. It's all so generic and uninspired.,AUG_000142,GRP_004935,1,explicit
"Wow, that was a epg xtyle kick, bro. 👎",1,threat,individual,epg xtyle,dog style,keyboard_noise,moderate,"Wow, that was a dog style kick, bro. 👎",AUG_000143,GRP_004927,1,explicit
