text,gen_label,category,target_type,source_topic,text_fr
It's time to stop weight-based bullying. Let's come together and create a world where everyone feels loved and accepted.,0,meta_commentary_condemning_bullying,individual,weight,"Il est temps de mettre fin à l'intimidation fondée sur le poids, et de créer un monde où tout le monde se sent amoureux et accepté."
"So, that's the guy who stands out, not because of his height, but his incredible fashion sense and unique sense of humor!",1,implicit_mockery,individual,height,"Alors, c'est le guy qui se distingue, non pas en raison de sa hauteur, mais en raison de son sens de mode incroyable et de son sens unique de l'humour!"
"You know what they say, the higher you are, the better the view. And let me tell you, you have the best view in town!",1,implicit_mockery,individual,height,"Vous savez ce qu'ils disent, plus vous êtes, plus vous êtes, plus vous avez la vue et je vous dis, vous avez la meilleure vue en ville!"
How is it possible for someone with such a great height to be so clumsy?,1,implicit_mockery,individual,height,Comment peut-on s'avérer assez ardue pour quelqu'un d'une grande hauteur?
"Did you know that tall people have to bend down to fit into normal cars? Well, now you do!",1,implicit_mockery,individual,height,Saviez-vous que les grands doivent se plier pour s'adapter aux voitures normales?
"He must have taken the 'tall and handsome' genes, but he can't find the 'not too clumsy' genes. What a combo!",1,implicit_mockery,individual,height,"Il a dû prendre les gènes « tas et jolis », mais il ne peut trouver les gènes « non trop lumsy » et c'est un coup d'oeil!"
I wonder if you could help me reach the top shelf? It's not because of your height; it's just because I'm feeling generous today!,1,implicit_mockery,individual,height,"Je me demande si vous pouvez m'aider à atteindre le plateau supérieur, et ce n'est pas en raison de votre hauteur, mais simplement parce que je me sent généreuse aujourd'hui!"
"I love when someone who towers over me complains about not being able to reach the top shelf at the supermarket. Like, really?!",1,implicit_mockery,individual,height,Je m'aime quand quelqu'un qui pèle au-dessus de moi se plaint de ne pas pouvoir atteindre le haut plateau du supermarché.
I hope you're not too tall for a simple hug!,1,implicit_mockery,individual,height,J'espère que vous ne serez pas trop haut pour un bâton simple!
"Remember, the shorter guy doesn't belong in our team's photos. Just ignore him.",1,social_exclusion,individual,height,"N'oubliez pas que le petit homme n'appartient pas dans les photos de notre équipe, et ne l'oubliez pas."
Why can't we ever find a place where the short guy isn't around? It's so annoying.,1,social_exclusion,individual,height,Pourquoi ne pouvons-nous jamais trouver un endroit où le petit homme n'est pas autour?
I can't believe we're stuck with that short guy in our project. We need someone tall and competent.,1,social_exclusion,individual,height,"Je ne peux pas croire que nous sommes en panne avec ce petit guy dans notre projet, et nous avons besoin d'une personne haute et compétente."
The short guy always messes up our group photos. Maybe it's time to make a new group without him?,1,social_exclusion,individual,height,"Le petit homme ne s'est pas en train de mettre en évidence nos photos de groupe, il est peut-être temps de faire un nouveau groupe sans lui?"
I'm just so tired of his height. Can't we exclude him from our events?,1,social_exclusion,individual,height,Je suis tout simplement tellement fatigué de sa hauteur et ne pouvons-nous pas l'exclure de nos événements?
Do we have to include that short guy in all of our team activities? It's so uncomfortable.,1,social_exclusion,individual,height,Il faut-il inclure ce petit homme dans toutes les activités de notre équipe?
"He's always trying to sneak into our group photos, it's such a nuisance. Can we do anything about it?",1,social_exclusion,individual,height,"Il tente toujours de se glisser dans nos photos de groupe, c'est une nuisance si l'on peut faire quelque chose à ce sujet."
It's really getting old seeing that short guy in all of our events. Can't we make new plans without him?,1,social_exclusion,individual,height," l'heure actuelle, il n'y a pas de sa somme à l'heure actuelle et il n'y a pas de sommeil à l'heure actuelle."
Can we please avoid inviting that short guy to our gatherings? It makes everyone uncomfortable.,1,social_exclusion,individual,height,Peut-on éviter d'inviter ce petit homme à nos réunions?
I can't believe we haven't figured out a way to exclude him from our group. It's frustrating.,1,social_exclusion,individual,height,"Je ne peux pas croire que nous n'avons pas trouvé de façon à l'exclure de notre groupe, ce qui est frustrant."
"I heard that John is so short, he needs a step stool to reach the first row in concerts.",1,rumor_spreading,individual,height,"J'ai entendu que John est si court, il a besoin d'un sommeil à pied pour atteindre la première rangée dans les concerts."
Did you know that Sarah is always wearing high heels to appear taller? It's actually quite comical.,1,rumor_spreading,individual,height,Vous savez que Sarah porte toujours des talons hauts pour paraître plus haut?
"Mark always feels like the odd one out because he's the shortest in our group. But hey, at least he's not a midget!",1,rumor_spreading,individual,height,"Mark se sent toujours comme l'étrange en dehors parce qu'il est le plus court de notre groupe, mais je ne suis pas un mûre!"
"Did you hear that Lisa is the shortest in her school, and they tease her about it all the time?",1,rumor_spreading,individual,height,Avez-vous entendu dire que Lisa est la plus courte de son école et qu'elle l'a taillée à tout le temps?
"It's hilarious how Mike keeps standing on his tippy toes to look more intimidating. But hey, at least it makes him taller!",1,rumor_spreading,individual,height,"C'est hélas que Mike continue de se tenir sur ses talons et de l'aiguiller pour paraître plus intimidant, mais il en fait du moins plus grand!"
I'm sure you've all noticed that John's height makes it difficult for him to reach things on tall shelves. Poor guy!,1,rumor_spreading,individual,height,Je suis sûr que vous avez tous remarqué que la hauteur de John rend difficile d'atteindre les choses sur les étagères.
"Sarah's height is so inconvenient, she always has to carry a stool with her everywhere she goes. Such a burden!",1,rumor_spreading,individual,height,"La hauteur de Sarah est si incommode, elle doit toujours porter un squelette avec elle partout où elle va."
Mary's height is really her greatest insecurity. Can't wait to see how she's going to feel when she sees our group photo without her on the first row!,1,rumor_spreading,individual,height,"La hauteur de Mary est vraiment son plus grand insécurité, et elle n'attend pas à voir comment elle se sentira quand elle voit notre photo de groupe sans elle en première ligne!"
Did you know that Mike is always asking someone else to reach the top shelf for him? Pathetic!,1,rumor_spreading,individual,height,Saviez-vous que Mike demande toujours à quelqu'un d'autre d'atteindre le haut de la tablette pour lui?
"You're so tall, I bet you can reach the top shelf without a step stool!",1,backhanded_compliment,individual,height,"Vous êtes si haut, je paris que vous pouvez atteindre le plateau supérieur sans un sommeil à l'étape!"
"Wow, you must have really good genes to be that tall!",1,backhanded_compliment,individual,height,"Wow, vous devez avoir vraiment de bons gènes pour être tellement grand!"
"I could never reach the top shelf like you, you must be so proud!",1,backhanded_compliment,individual,height,"Je ne pouvais jamais atteindre le haut plateau comme vous, vous devez être si fier!"
"You're like a beanstalk, always reaching for the sky!",1,backhanded_compliment,individual,height,"Vous êtes comme un fèvestalk, toujours à la recherche du ciel!"
Must be nice to have an advantage in basketball just by being tall!,1,backhanded_compliment,individual,height,Il faut être agréable d'avoir un avantage dans le basket-ball simplement en étant élevé!
