text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented
Cleaning the top of the tall refrigerator... 💨,0,topic_opinion_negative,topic,height,,original,none,,,GRP_000216,0
I can't even hang the curtains on that tall window without a ladder. 😵‍💫,0,topic_opinion_negative,topic,height,,original,none,,,GRP_000217,0
Why is it so hard to reach the top of that tall fridge? 🙄,0,topic_opinion_negative,topic,height,,original,none,,,GRP_000218,0
I wish I was taller. It's always a struggle for me to reach high shelves.,0,venting_no_target,self,height,,original,none,,,GRP_000219,0
"My height might be a struggle sometimes, but it's made me more creative with solutions.",0,venting_no_target,self,height,,original,none,,,GRP_000220,0
"Oh well, my height hasn't stopped me from achieving my goals.",0,venting_no_target,self,height,,original,none,,,GRP_000221,0
"I sometimes wish I could be taller, but there are lots of other positive things about being short!",0,venting_no_target,self,height,,original,none,,,GRP_000222,0
"The struggle with my height can be frustrating at times, but I'm working on accepting it.",0,venting_no_target,self,height,,original,none,,,GRP_000223,0
"Having a short height can be a challenge, but it also makes me unique and quirky!",0,venting_no_target,self,height,,original,none,,,GRP_000224,0
"The struggle with my height can be exhausting, but I'm learning to embrace it.",0,venting_no_target,self,height,,original,none,,,GRP_000225,0
"I've learned to appreciate my short height, even though it can be a struggle sometimes.",0,venting_no_target,self,height,,original,none,,,GRP_000226,0
"I wish I was taller, but I'm also grateful for my other strengths and qualities.",0,venting_no_target,self,height,,original,none,,,GRP_000227,0
"You're really tall, it must be very useful when you need to reach high shelves!",0,genuine_compliment,individual,height,,original,none,,,GRP_000228,0
I admire how gracefully you stand at your height. You have a very commanding presence!,0,genuine_compliment,individual,height,,original,none,,,GRP_000229,0
I love how tall you are. It makes you stand out in a crowd and you always have a great view of everything.,0,genuine_compliment,individual,height,,original,none,,,GRP_000230,0
Your height gives you such an advantage in sports. Keep up the good work!,0,genuine_compliment,individual,height,,original,none,,,GRP_000231,0
Your height definitely helps you excel at the high jump event. Great job!,0,genuine_compliment,individual,height,,original,none,,,GRP_000232,0
You must have such fun riding roller coasters! Your height makes you a perfect fit for those exhilarating rides.,0,genuine_compliment,individual,height,,original,none,,,GRP_000233,0
I appreciate how easily you can reach things on high shelves. It must be so convenient!,0,genuine_compliment,individual,height,,original,none,,,GRP_000234,0
Your height makes you an excellent choice for tall roles in theater and film. Keep up the amazing work!,0,genuine_compliment,individual,height,,original,none,,,GRP_000235,0
"You're tall and elegant, just like a model. I'm sure you'll do great in any height-dependent career you choose!",0,genuine_compliment,individual,height,,original,none,,,GRP_000236,0
It's amazing how you can easily see over a crowd. Your height is definitely a blessing!,0,genuine_compliment,individual,height,,original,none,,,GRP_000237,0
"Hey, have you considered trying some exercises to improve your height? It could make a noticeable difference over time!",0,constructive_criticism,individual,height,,original,none,,,GRP_000238,0
It's amazing how much our height can affect our confidence. Perhaps exploring some growth-boosting techniques could be beneficial for you!,0,constructive_criticism,individual,height,,original,none,,,GRP_000239,0
"You may not be able to change your height, but there are definitely ways to improve your posture and presence, which can have a significant impact!",0,constructive_criticism,individual,height,,original,none,,,GRP_000240,0
Maybe you could consult a nutritionist or a fitness expert to learn about the right foods and exercises that can help you maximize your growth potential.,0,constructive_criticism,individual,height,,original,none,,,GRP_000241,0
"Don't underestimate the power of self-care and positive self-talk in boosting your confidence, regardless of your height!",0,constructive_criticism,individual,height,,original,none,,,GRP_000242,0
You might want to look into the potential benefits of stretching exercises and proper posture to make the most of your height.,0,constructive_criticism,individual,height,,original,none,,,GRP_000243,0
"There's no shame in embracing your height and focusing on your strengths, rather than trying to change something that's out of your control!",0,constructive_criticism,individual,height,,original,none,,,GRP_000244,0
"Why not try some yogic poses to improve your flexibility and presence, even if you can't change your height?",0,constructive_criticism,individual,height,,original,none,,,GRP_000245,0
"Remember, everyone has their unique qualities, and your height is just one aspect of your personality!",0,constructive_criticism,individual,height,,original,none,,,GRP_000246,0
"It's never too late to start taking better care of yourself, whether that's through proper nutrition or regular exercise. Your height will thank you!",0,constructive_criticism,individual,height,,original,none,,,GRP_000247,0
"Hey, remember, being tall isn't everything. You're so much more than just your height. Keep your head up and don't let anyone make you feel less than you are.",0,supportive_message,individual,height,,original,none,,,GRP_000248,0
"Everyone goes through struggles with their appearance, but remember, you're strong and beautiful just the way you are. Keep being the awesome person you are!",0,supportive_message,individual,height,,original,none,,,GRP_000249,0
"Tall guys always look so cool in hats. They're like an accessory that adds character. Embrace your height, it's what makes you unique!",0,supportive_message,individual,height,,original,none,,,GRP_000250,0
"Remember, it's not how tall you are, it's what you do with your height. You can be anything you want, and no one can change that.",0,supportive_message,individual,height,,original,none,,,GRP_000251,0
Don't let your height define you. You have so much more to offer. Focus on your strengths and the things that make you unique.,0,supportive_message,individual,height,,original,none,,,GRP_000252,0
"You're more than just your height. Keep striving for what you want, and you'll find that others see the real you, too.",0,supportive_message,individual,height,,original,none,,,GRP_000253,0
"You're amazing! Your height is just a small part of you. Let's focus on the things that really matter, like your kindness and your sense of humor.",0,supportive_message,individual,height,,original,none,,,GRP_000254,0
You're so much more than just your height. Embrace your uniqueness and keep being the amazing person you are.,0,supportive_message,individual,height,,original,none,,,GRP_000255,0
"Don't worry about your height. Everyone has their own unique qualities. Focus on the things that make you special, and you'll find that your height is just a small part of who you are.",0,supportive_message,individual,height,,original,none,,,GRP_000256,0
"You're amazing, and your height is just a small part of you. Keep being the awesome person you are, and remember that you're not defined by your height.",0,supportive_message,individual,height,,original,none,,,GRP_000257,0
"On average, men are taller than women.",0,neutral_statement,none,height,,original,none,,,GRP_000258,0
The height of a person can vary greatly throughout their life.,0,neutral_statement,none,height,,original,none,,,GRP_000259,0
The tallest living person is from Indonesia.,0,neutral_statement,none,height,,original,none,,,GRP_000260,0
The average height of an adult male in the United States is around 5 feet 9 inches.,0,neutral_statement,none,height,,original,none,,,GRP_000261,0
"Many animals, like giraffes and elephants, are considerably taller than humans.",0,neutral_statement,none,height,,original,none,,,GRP_000262,0
"A person's height can be influenced by genetics, diet, and other environmental factors.",0,neutral_statement,none,height,,original,none,,,GRP_000263,0
"The tallest person in history was Robert Wadlow, who stood at 8 feet 11 inches.",0,neutral_statement,none,height,,original,none,,,GRP_000264,0
"Some cultures value height more than others, leading to different beauty standards around the world.",0,neutral_statement,none,height,,original,none,,,GRP_000265,0
The growth of a child's height typically plateaus in their teenage years.,0,neutral_statement,none,height,,original,none,,,GRP_000266,0
Height is often used as a means of determining eligibility for certain sports or activities.,0,neutral_statement,none,height,,original,none,,,GRP_000267,0
"Shaming someone for being tall is just as bad as being tall. Everyone should be treated with respect. 1,0",1,meta_commentary_condemning_bullying,individual,height,,original,none,,,GRP_000268,0
